year,asset_group,PF_symbol,direction_label,leadership_state,leadership_30m,branch,failure_state,event_count
2024,alt,PF_AXSUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,1
2024,alt,PF_AXSUSD,negative,spot_led,perp_led,spot_led_continuation,not_applicable,1
2024,alt,PF_AXSUSD,negative,spot_led,simultaneous,spot_led_continuation,not_applicable,1
2024,alt,PF_AXSUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,7
2024,alt,PF_AXSUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_AXSUSD,positive,perp_led,simultaneous,perp_led_continuation,confirmed,1
2024,alt,PF_AXSUSD,positive,perp_led,spot_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_AXSUSD,positive,simultaneous,perp_led,simultaneous_impulse,not_applicable,3
2024,alt,PF_AXSUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,25
2024,alt,PF_AXSUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,2
2024,alt,PF_AXSUSD,positive,spot_led,perp_led,spot_led_continuation,not_applicable,2
2024,alt,PF_AXSUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,11
2024,alt,PF_BCHUSD,negative,ambiguous,perp_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_BCHUSD,negative,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,2
2024,alt,PF_BCHUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,1
2024,alt,PF_BCHUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,3
2024,alt,PF_BCHUSD,negative,perp_led,simultaneous,perp_led_continuation,unconfirmed,1
2024,alt,PF_BCHUSD,negative,perp_led,spot_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_BCHUSD,negative,simultaneous,perp_led,simultaneous_impulse,not_applicable,10
2024,alt,PF_BCHUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,45
2024,alt,PF_BCHUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,2
2024,alt,PF_BCHUSD,negative,spot_led,perp_led,spot_led_continuation,not_applicable,1
2024,alt,PF_BCHUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,9
2024,alt,PF_BCHUSD,positive,perp_led,perp_led,perp_led_continuation,confirmed,2
2024,alt,PF_BCHUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_BCHUSD,positive,perp_led,spot_led,perp_led_continuation,unconfirmed,2
2024,alt,PF_BCHUSD,positive,simultaneous,perp_led,simultaneous_impulse,not_applicable,2
2024,alt,PF_BCHUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,75
2024,alt,PF_BCHUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,1
2024,alt,PF_BCHUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,9
2024,alt,PF_BEAMUSD,negative,ambiguous,perp_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_BEAMUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,3
2024,alt,PF_BEAMUSD,negative,perp_led,spot_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_BEAMUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,3
2024,alt,PF_BEAMUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,1
2024,alt,PF_BEAMUSD,negative,spot_led,perp_led,spot_led_continuation,not_applicable,1
2024,alt,PF_BEAMUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,10
2024,alt,PF_BEAMUSD,positive,perp_led,perp_led,perp_led_continuation,confirmed,2
2024,alt,PF_BEAMUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_BEAMUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,2
2024,alt,PF_BEAMUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,1
2024,alt,PF_BEAMUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,7
2024,alt,PF_BLURUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,1
2024,alt,PF_BONKUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_BONKUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,9
2024,alt,PF_BONKUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,1
2024,alt,PF_BONKUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_BONKUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,21
2024,alt,PF_BONKUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,2
2024,alt,PF_CRVUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,2
2024,alt,PF_CRVUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_CRVUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,25
2024,alt,PF_CRVUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,2
2024,alt,PF_CRVUSD,positive,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_CRVUSD,positive,perp_led,perp_led,perp_led_continuation,confirmed,2
2024,alt,PF_CRVUSD,positive,perp_led,simultaneous,perp_led_continuation,unconfirmed,1
2024,alt,PF_CRVUSD,positive,simultaneous,perp_led,simultaneous_impulse,not_applicable,2
2024,alt,PF_CRVUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,28
2024,alt,PF_CRVUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,2
2024,alt,PF_CRVUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,7
2024,alt,PF_DOTUSD,negative,ambiguous,perp_led,ambiguous_diagnostic,not_applicable,3
2024,alt,PF_DOTUSD,negative,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,5
2024,alt,PF_DOTUSD,negative,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,2
2024,alt,PF_DOTUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,15
2024,alt,PF_DOTUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,4
2024,alt,PF_DOTUSD,negative,perp_led,simultaneous,perp_led_continuation,confirmed,2
2024,alt,PF_DOTUSD,negative,perp_led,spot_led,perp_led_continuation,confirmed,2
2024,alt,PF_DOTUSD,negative,simultaneous,perp_led,simultaneous_impulse,not_applicable,9
2024,alt,PF_DOTUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,258
2024,alt,PF_DOTUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,9
2024,alt,PF_DOTUSD,negative,spot_led,perp_led,spot_led_continuation,not_applicable,6
2024,alt,PF_DOTUSD,negative,spot_led,simultaneous,spot_led_continuation,not_applicable,8
2024,alt,PF_DOTUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,28
2024,alt,PF_DOTUSD,positive,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,3
2024,alt,PF_DOTUSD,positive,perp_led,perp_led,perp_led_continuation,confirmed,7
2024,alt,PF_DOTUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,16
2024,alt,PF_DOTUSD,positive,perp_led,simultaneous,perp_led_continuation,unconfirmed,2
2024,alt,PF_DOTUSD,positive,perp_led,spot_led,perp_led_continuation,confirmed,1
2024,alt,PF_DOTUSD,positive,perp_led,spot_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_DOTUSD,positive,simultaneous,perp_led,simultaneous_impulse,not_applicable,12
2024,alt,PF_DOTUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,280
2024,alt,PF_DOTUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,10
2024,alt,PF_DOTUSD,positive,spot_led,simultaneous,spot_led_continuation,not_applicable,3
2024,alt,PF_DOTUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,21
2024,alt,PF_ETCUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,3
2024,alt,PF_ETCUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,2
2024,alt,PF_ETCUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,1
2024,alt,PF_ETCUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,3
2024,alt,PF_FETUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,3
2024,alt,PF_FETUSD,negative,perp_led,simultaneous,perp_led_continuation,confirmed,1
2024,alt,PF_FETUSD,negative,perp_led,simultaneous,perp_led_continuation,unconfirmed,1
2024,alt,PF_FETUSD,negative,perp_led,spot_led,perp_led_continuation,confirmed,1
2024,alt,PF_FETUSD,negative,simultaneous,perp_led,simultaneous_impulse,not_applicable,4
2024,alt,PF_FETUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,71
2024,alt,PF_FETUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,3
2024,alt,PF_FETUSD,negative,spot_led,simultaneous,spot_led_continuation,not_applicable,1
2024,alt,PF_FETUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,6
2024,alt,PF_FETUSD,positive,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,4
2024,alt,PF_FETUSD,positive,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_FETUSD,positive,perp_led,perp_led,perp_led_continuation,confirmed,1
2024,alt,PF_FETUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,8
2024,alt,PF_FETUSD,positive,perp_led,simultaneous,perp_led_continuation,unconfirmed,1
2024,alt,PF_FETUSD,positive,perp_led,spot_led,perp_led_continuation,confirmed,2
2024,alt,PF_FETUSD,positive,simultaneous,perp_led,simultaneous_impulse,not_applicable,3
2024,alt,PF_FETUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,83
2024,alt,PF_FETUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,9
2024,alt,PF_FETUSD,positive,spot_led,perp_led,spot_led_continuation,not_applicable,2
2024,alt,PF_FETUSD,positive,spot_led,simultaneous,spot_led_continuation,not_applicable,3
2024,alt,PF_FETUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,9
2024,alt,PF_FILUSD,negative,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,3
2024,alt,PF_FILUSD,negative,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_FILUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,3
2024,alt,PF_FILUSD,negative,perp_led,simultaneous,perp_led_continuation,unconfirmed,2
2024,alt,PF_FILUSD,negative,perp_led,spot_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_FILUSD,negative,simultaneous,perp_led,simultaneous_impulse,not_applicable,1
2024,alt,PF_FILUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,58
2024,alt,PF_FILUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,8
2024,alt,PF_FILUSD,negative,spot_led,perp_led,spot_led_continuation,not_applicable,1
2024,alt,PF_FILUSD,negative,spot_led,simultaneous,spot_led_continuation,not_applicable,2
2024,alt,PF_FILUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,11
2024,alt,PF_FILUSD,positive,ambiguous,perp_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_FILUSD,positive,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,3
2024,alt,PF_FILUSD,positive,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,2
2024,alt,PF_FILUSD,positive,perp_led,perp_led,perp_led_continuation,confirmed,1
2024,alt,PF_FILUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,2
2024,alt,PF_FILUSD,positive,perp_led,simultaneous,perp_led_continuation,unconfirmed,1
2024,alt,PF_FILUSD,positive,perp_led,spot_led,perp_led_continuation,unconfirmed,2
2024,alt,PF_FILUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,66
2024,alt,PF_FILUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,9
2024,alt,PF_FILUSD,positive,spot_led,simultaneous,spot_led_continuation,not_applicable,3
2024,alt,PF_FILUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,17
2024,alt,PF_FLOWUSD,negative,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_FLOWUSD,negative,perp_led,simultaneous,perp_led_continuation,unconfirmed,1
2024,alt,PF_FLOWUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,1
2024,alt,PF_FLOWUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,1
2024,alt,PF_FLOWUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,1
2024,alt,PF_FLOWUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,1
2024,alt,PF_FLRUSD,negative,ambiguous,ambiguous,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_FLRUSD,negative,ambiguous,perp_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_FLRUSD,negative,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,2
2024,alt,PF_FLRUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,3
2024,alt,PF_FLRUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_FLRUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,18
2024,alt,PF_FLRUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,2
2024,alt,PF_FLRUSD,negative,spot_led,perp_led,spot_led_continuation,not_applicable,2
2024,alt,PF_FLRUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,17
2024,alt,PF_FLRUSD,positive,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_FLRUSD,positive,perp_led,perp_led,perp_led_continuation,confirmed,2
2024,alt,PF_FLRUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,3
2024,alt,PF_FLRUSD,positive,simultaneous,perp_led,simultaneous_impulse,not_applicable,1
2024,alt,PF_FLRUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,9
2024,alt,PF_FLRUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,3
2024,alt,PF_FLRUSD,positive,spot_led,perp_led,spot_led_continuation,not_applicable,2
2024,alt,PF_FLRUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,21
2024,alt,PF_GALAUSD,negative,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,2
2024,alt,PF_GALAUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,1
2024,alt,PF_GALAUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,3
2024,alt,PF_GALAUSD,negative,simultaneous,perp_led,simultaneous_impulse,not_applicable,1
2024,alt,PF_GALAUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,38
2024,alt,PF_GALAUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,6
2024,alt,PF_GALAUSD,negative,spot_led,perp_led,spot_led_continuation,not_applicable,2
2024,alt,PF_GALAUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,6
2024,alt,PF_GALAUSD,positive,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_GALAUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_GALAUSD,positive,perp_led,spot_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_GALAUSD,positive,simultaneous,perp_led,simultaneous_impulse,not_applicable,3
2024,alt,PF_GALAUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,45
2024,alt,PF_GALAUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,1
2024,alt,PF_GALAUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,15
2024,alt,PF_GRTUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,3
2024,alt,PF_GRTUSD,negative,perp_led,spot_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_GRTUSD,negative,simultaneous,perp_led,simultaneous_impulse,not_applicable,2
2024,alt,PF_GRTUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,20
2024,alt,PF_GRTUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,4
2024,alt,PF_GRTUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,4
2024,alt,PF_GRTUSD,positive,ambiguous,ambiguous,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_GRTUSD,positive,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_GRTUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,2
2024,alt,PF_GRTUSD,positive,perp_led,simultaneous,perp_led_continuation,unconfirmed,1
2024,alt,PF_GRTUSD,positive,perp_led,spot_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_GRTUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,26
2024,alt,PF_GRTUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,3
2024,alt,PF_GRTUSD,positive,spot_led,perp_led,spot_led_continuation,not_applicable,1
2024,alt,PF_GRTUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,13
2024,alt,PF_ICPUSD,negative,ambiguous,perp_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_ICPUSD,negative,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,2
2024,alt,PF_ICPUSD,negative,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,3
2024,alt,PF_ICPUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,6
2024,alt,PF_ICPUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,11
2024,alt,PF_ICPUSD,negative,perp_led,simultaneous,perp_led_continuation,confirmed,1
2024,alt,PF_ICPUSD,negative,perp_led,spot_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_ICPUSD,negative,simultaneous,perp_led,simultaneous_impulse,not_applicable,9
2024,alt,PF_ICPUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,113
2024,alt,PF_ICPUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,13
2024,alt,PF_ICPUSD,negative,spot_led,perp_led,spot_led_continuation,not_applicable,2
2024,alt,PF_ICPUSD,negative,spot_led,simultaneous,spot_led_continuation,not_applicable,4
2024,alt,PF_ICPUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,31
2024,alt,PF_ICPUSD,positive,ambiguous,perp_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_ICPUSD,positive,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_ICPUSD,positive,perp_led,perp_led,perp_led_continuation,confirmed,7
2024,alt,PF_ICPUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,6
2024,alt,PF_ICPUSD,positive,perp_led,simultaneous,perp_led_continuation,confirmed,1
2024,alt,PF_ICPUSD,positive,perp_led,spot_led,perp_led_continuation,unconfirmed,2
2024,alt,PF_ICPUSD,positive,simultaneous,perp_led,simultaneous_impulse,not_applicable,5
2024,alt,PF_ICPUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,120
2024,alt,PF_ICPUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,2
2024,alt,PF_ICPUSD,positive,spot_led,perp_led,spot_led_continuation,not_applicable,1
2024,alt,PF_ICPUSD,positive,spot_led,simultaneous,spot_led_continuation,not_applicable,4
2024,alt,PF_ICPUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,52
2024,alt,PF_ICXUSD,negative,ambiguous,ambiguous,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_ICXUSD,negative,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_ICXUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,2
2024,alt,PF_ICXUSD,negative,perp_led,spot_led,perp_led_continuation,unconfirmed,2
2024,alt,PF_ICXUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,2
2024,alt,PF_ICXUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,10
2024,alt,PF_ICXUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_ICXUSD,positive,perp_led,spot_led,perp_led_continuation,unconfirmed,2
2024,alt,PF_ICXUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,3
2024,alt,PF_ICXUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,4
2024,alt,PF_IMXUSD,negative,ambiguous,perp_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_IMXUSD,negative,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_IMXUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,1
2024,alt,PF_IMXUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_IMXUSD,negative,simultaneous,perp_led,simultaneous_impulse,not_applicable,1
2024,alt,PF_IMXUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,17
2024,alt,PF_IMXUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,5
2024,alt,PF_IMXUSD,negative,spot_led,perp_led,spot_led_continuation,not_applicable,1
2024,alt,PF_IMXUSD,negative,spot_led,simultaneous,spot_led_continuation,not_applicable,1
2024,alt,PF_IMXUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,12
2024,alt,PF_IMXUSD,positive,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_IMXUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_IMXUSD,positive,perp_led,spot_led,perp_led_continuation,confirmed,1
2024,alt,PF_IMXUSD,positive,simultaneous,perp_led,simultaneous_impulse,not_applicable,1
2024,alt,PF_IMXUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,28
2024,alt,PF_IMXUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,8
2024,alt,PF_INJUSD,negative,ambiguous,perp_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_INJUSD,negative,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,2
2024,alt,PF_INJUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,5
2024,alt,PF_INJUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,10
2024,alt,PF_INJUSD,negative,perp_led,simultaneous,perp_led_continuation,confirmed,2
2024,alt,PF_INJUSD,negative,perp_led,simultaneous,perp_led_continuation,unconfirmed,1
2024,alt,PF_INJUSD,negative,simultaneous,perp_led,simultaneous_impulse,not_applicable,2
2024,alt,PF_INJUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,110
2024,alt,PF_INJUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,7
2024,alt,PF_INJUSD,negative,spot_led,perp_led,spot_led_continuation,not_applicable,1
2024,alt,PF_INJUSD,negative,spot_led,simultaneous,spot_led_continuation,not_applicable,4
2024,alt,PF_INJUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,12
2024,alt,PF_INJUSD,positive,perp_led,perp_led,perp_led_continuation,confirmed,5
2024,alt,PF_INJUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,5
2024,alt,PF_INJUSD,positive,perp_led,simultaneous,perp_led_continuation,confirmed,1
2024,alt,PF_INJUSD,positive,perp_led,spot_led,perp_led_continuation,unconfirmed,5
2024,alt,PF_INJUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,126
2024,alt,PF_INJUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,5
2024,alt,PF_INJUSD,positive,spot_led,perp_led,spot_led_continuation,not_applicable,1
2024,alt,PF_INJUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,13
2024,alt,PF_JASMYUSD,negative,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_JASMYUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,1
2024,alt,PF_JASMYUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,2
2024,alt,PF_JASMYUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,1
2024,alt,PF_JUPUSD,negative,ambiguous,perp_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_JUPUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,2
2024,alt,PF_JUPUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,15
2024,alt,PF_JUPUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,1
2024,alt,PF_JUPUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,3
2024,alt,PF_JUPUSD,positive,perp_led,perp_led,perp_led_continuation,confirmed,4
2024,alt,PF_JUPUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,2
2024,alt,PF_JUPUSD,positive,simultaneous,perp_led,simultaneous_impulse,not_applicable,1
2024,alt,PF_JUPUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,16
2024,alt,PF_JUPUSD,positive,spot_led,perp_led,spot_led_continuation,not_applicable,1
2024,alt,PF_JUPUSD,positive,spot_led,simultaneous,spot_led_continuation,not_applicable,2
2024,alt,PF_JUPUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,7
2024,alt,PF_KASUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,1
2024,alt,PF_KASUSD,negative,perp_led,spot_led,perp_led_continuation,confirmed,1
2024,alt,PF_KASUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,9
2024,alt,PF_KASUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,2
2024,alt,PF_KASUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,1
2024,alt,PF_KASUSD,positive,ambiguous,perp_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_KASUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_KASUSD,positive,simultaneous,perp_led,simultaneous_impulse,not_applicable,2
2024,alt,PF_KASUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,6
2024,alt,PF_KASUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,2
2024,alt,PF_KSMUSD,negative,ambiguous,perp_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_KSMUSD,negative,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,3
2024,alt,PF_KSMUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,2
2024,alt,PF_KSMUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,2
2024,alt,PF_KSMUSD,negative,perp_led,spot_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_KSMUSD,negative,simultaneous,perp_led,simultaneous_impulse,not_applicable,1
2024,alt,PF_KSMUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,13
2024,alt,PF_KSMUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,2
2024,alt,PF_KSMUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,11
2024,alt,PF_KSMUSD,positive,perp_led,perp_led,perp_led_continuation,confirmed,1
2024,alt,PF_KSMUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_KSMUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,13
2024,alt,PF_KSMUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,2
